13:10:57.442, 1709464257430730752, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:57.452, 1709464257447258368, BACK , 6, True, [ 442.21633102 -249.97786401  771.44941262], 11
13:10:57.452, 1709464257447258368, BACK , 7, True, [ 459.74504953 -328.59143267  801.12600836], 17
13:10:57.452, 1709464257447258368, BACK , 8, True, [526.25099512  56.20784744 856.16209648], 10
13:10:57.452, 1709464257447258368, BACK , 9, True, [ 515.23462162 -393.11295148  908.55317819], 10
13:10:57.639, 1709464257630390528, FRONT, 0, True, [670.22300275 310.51662349 504.36541418], 12
13:10:57.639, 1709464257630390528, FRONT, 1, True, [711.65168671 -54.14626661 577.86375463], 12
13:10:57.639, 1709464257630390528, FRONT, 2, True, [679.38858668 212.90234059 690.97191086], 11
13:10:57.639, 1709464257630390528, FRONT, 3, True, [561.30482289 147.10682199 908.9627819 ], 11
13:10:57.639, 1709464257630390528, FRONT, 4, True, [ 694.36415054  460.99352468 1027.25936904], 10
13:10:57.639, 1709464257630390528, FRONT, 5, True, [647.9374056  481.39807232 784.99314496], 4
13:10:57.639, 1709464257630390528, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:57.651, 1709464257646783232, BACK , 6, True, [ 445.22493477 -249.30787826  772.61688821], 11
13:10:57.651, 1709464257646783232, BACK , 7, True, [ 460.75489683 -328.82742498  801.55764614], 17
13:10:57.651, 1709464257646783232, BACK , 8, True, [531.25555884  57.81716205 857.9072418 ], 11
13:10:57.651, 1709464257646783232, BACK , 9, True, [ 514.23013607 -392.79194572  908.5643236 ], 9
13:10:57.832, 1709464257826688512, FRONT, 0, True, [668.244772   308.76098017 503.69031907], 11
13:10:57.832, 1709464257826688512, FRONT, 1, True, [712.65617395 -54.38606059 577.92787473], 11
13:10:57.832, 1709464257826688512, FRONT, 2, True, [679.39477497 212.90493104 691.69147999], 11
13:10:57.832, 1709464257826688512, FRONT, 3, True, [561.31924007 145.86174016 908.34537796], 11
13:10:57.832, 1709464257826688512, FRONT, 4, True, [ 696.35842224  462.38201389 1029.11423396], 10
13:10:57.832, 1709464257826688512, FRONT, 5, True, [639.95647948 479.16008597 783.2097612 ], 4
13:10:57.832, 1709464257826688512, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:57.844, 1709464257840071936, BACK , 6, True, [ 442.18744016 -248.46230615  770.91221497], 11
13:10:57.844, 1709464257840071936, BACK , 7, True, [ 455.69104673 -326.61134569  799.38017965], 17
13:10:57.844, 1709464257840071936, BACK , 8, True, [524.25440055  56.15842052 856.37499789], 10
13:10:57.844, 1709464257840071936, BACK , 9, True, [ 512.18032826 -392.20288113  905.77113387], 8
13:10:58.028, 1709464258019812608, FRONT, 0, True, [670.23436401 309.80215004 504.36784363], 11
13:10:58.028, 1709464258019812608, FRONT, 1, True, [707.63373775 -53.18709072 577.60727421], 12
13:10:58.028, 1709464258019812608, FRONT, 2, True, [680.41339161 212.24016573 692.6085592 ], 11
13:10:58.028, 1709464258019812608, FRONT, 3, True, [564.33484602 146.41147787 911.11224773], 11
13:10:58.029, 1709464258019812608, FRONT, 4, True, [ 693.38226062  459.93871667 1027.43195572], 10
13:10:58.029, 1709464258019812608, FRONT, 5, True, [644.9524199  480.3015708  784.76082211], 4
13:10:58.029, 1709464258019812608, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:58.038, 1709464258034440704, BACK , 6, True, [ 445.19569545 -248.3055141   771.57539139], 11
13:10:58.038, 1709464258034440704, BACK , 7, True, [ 453.68596579 -327.1754788   798.53618165], 17
13:10:58.038, 1709464258034440704, BACK , 8, True, [530.27009874  58.10778125 859.17852514], 11
13:10:58.038, 1709464258034440704, BACK , 9, True, [ 512.18848155 -392.19230997  906.3332608 ], 8
13:10:58.226, 1709464258221312256, FRONT, 0, True, [669.24217537 308.9230419  503.67293975], 11
13:10:58.226, 1709464258221312256, FRONT, 1, True, [711.66349831 -54.88906008 577.86628038], 11
13:10:58.226, 1709464258221312256, FRONT, 2, True, [681.40291729 213.01308487 692.80117185], 11
13:10:58.227, 1709464258221312256, FRONT, 3, True, [562.32498234 146.46225121 910.09509923], 11
13:10:58.227, 1709464258221312256, FRONT, 4, True, [ 697.36455098  462.71144848 1030.41159953], 10
13:10:58.227, 1709464258221312256, FRONT, 5, True, [652.91119342 483.93045975 786.53542921], 4
13:10:58.227, 1709464258221312256, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:58.237, 1709464258233995264, BACK , 6, True, [ 444.20269012 -248.6918995   771.70149819], 11
13:10:58.237, 1709464258233995264, BACK , 7, True, [ 455.69835355 -327.12940456  799.38981843], 17
13:10:58.237, 1709464258233995264, BACK , 8, True, [527.26201044  56.54280887 857.20764604], 12
13:10:58.237, 1709464258233995264, BACK , 9, True, [ 515.21824476 -393.13418493  907.42407841], 8
13:10:58.435, 1709464258428310784, FRONT, 0, True, [668.24049876 310.19439191 505.82475265], 11
13:10:58.435, 1709464258428310784, FRONT, 1, True, [712.64977683 -54.38873845 577.18402317], 11
13:10:58.435, 1709464258428310784, FRONT, 2, True, [678.38762359 212.84956473 690.77846832], 11
13:10:58.436, 1709464258428310784, FRONT, 3, True, [560.30524994 147.13363739 909.07584043], 11
13:10:58.436, 1709464258428310784, FRONT, 4, True, [ 694.3525062   461.72579928 1027.25687906], 10
13:10:58.436, 1709464258428310784, FRONT, 5, True, [645.92132854 482.05551259 784.37055135], 4
13:10:58.436, 1709464258428310784, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:58.448, 1709464258442745600, BACK , 6, True, [ 442.18006003 -248.47187487  770.40339318], 11
13:10:58.448, 1709464258442745600, BACK , 7, True, [ 456.71550766 -327.88345574  799.831095  ], 17
13:10:58.448, 1709464258442745600, BACK , 8, True, [528.28123238  56.29760703 858.26560574], 11
13:10:58.448, 1709464258442745600, BACK , 9, True, [ 515.22643319 -393.1235682   907.9886283 ], 9
13:10:58.632, 1709464258624207360, FRONT, 0, True, [669.23175771 310.35551061 505.09589283], 11
13:10:58.632, 1709464258624207360, FRONT, 1, True, [713.65522795 -53.87876203 578.73412455], 12
13:10:58.632, 1709464258624207360, FRONT, 2, True, [674.37855059 213.35631976 690.71778806], 11
13:10:58.633, 1709464258624207360, FRONT, 3, True, [559.30566307 147.16044695 909.18728013], 11
13:10:58.633, 1709464258624207360, FRONT, 4, True, [ 696.35210865  462.379371   1028.38009537], 11
13:10:58.633, 1709464258624207360, FRONT, 5, True, [642.94146139 480.2590295  783.44612287], 4
13:10:58.633, 1709464258624207360, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:58.646, 1709464258641209344, BACK , 6, True, [ 444.19528657 -248.7014986   771.19106109], 11
13:10:58.646, 1709464258641209344, BACK , 7, True, [ 455.70566037 -327.64746343  799.39945722], 17
13:10:58.646, 1709464258641209344, BACK , 8, True, [528.26462647  56.86688019 857.67410794], 11
13:10:58.646, 1709464258641209344, BACK , 9, True, [ 517.25173429 -393.74440703  909.09220664], 10
13:10:58.849, 1709464258841031168, FRONT, 0, True, [670.24572527 309.08767659 504.37027309], 11
13:10:58.849, 1709464258841031168, FRONT, 1, True, [711.61625192 -51.91788623 577.85617737], 11
13:10:58.850, 1709464258841031168, FRONT, 2, True, [674.3723971  213.35374388 690.00226599], 11
13:10:58.850, 1709464258841031168, FRONT, 3, True, [559.3064714  147.78471473 910.42519499], 11
13:10:58.850, 1709464258841031168, FRONT, 4, True, [ 692.34661801  461.06959633 1025.40276182], 9
13:10:58.850, 1709464258841031168, FRONT, 5, True, [647.92033402 482.09223576 784.2938705 ], 4
13:10:58.850, 1709464258841031168, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:58.861, 1709464258856595200, BACK , 6, True, [ 443.18788351 -248.06792035  771.29738294], 11
13:10:58.861, 1709464258856595200, BACK , 7, True, [ 456.70818946 -327.36458992  799.8214412 ], 17
13:10:58.861, 1709464258856595200, BACK , 8, True, [526.2677937   56.22962767 857.32027179], 11
13:10:58.861, 1709464258856595200, BACK , 9, True, [ 516.2311168  -392.86912592  908.52990789], 8
13:10:59.058, 1709464259050822144, FRONT, 0, True, [668.22210094 310.1866905  503.68547117], 11
13:10:59.058, 1709464259050822144, FRONT, 1, True, [711.64626528 -53.4007982  578.60427102], 12
13:10:59.058, 1709464259050822144, FRONT, 2, True, [674.39514536 211.92317869 690.0071304 ], 11
13:10:59.058, 1709464259050822144, FRONT, 3, True, [561.28878484 147.10010839 907.09789181], 11
13:10:59.058, 1709464259050822144, FRONT, 4, True, [ 696.32876852  463.84715677 1028.3751044 ], 10
13:10:59.058, 1709464259050822144, FRONT, 5, True, [642.93550281 480.25653521 782.7532644 ], 4
13:10:59.058, 1709464259050822144, FRONT, 10, False, [ 707.81027192   37.16993983 1110.23966839], 3
13:10:59.070, 1709464259066018560, BACK , 6, True, [ 443.1876733  -248.58668673  770.79722714], 11
13:10:59.070, 1709464259066018560, BACK , 7, True, [ 456.70818946 -327.36458992  799.8214412 ], 17
13:10:59.070, 1709464259066018560, BACK , 8, True, [529.2759168   57.79382348 859.29278122], 11
13:10:59.070, 1709464259066018560, BACK , 9, True, [ 516.23908374 -393.43398762  908.54041747], 9
13:10:59.269, 1709464259261597184, FRONT, 0, True, [668.22823354 310.18925764 504.398565  ], 11
13:10:59.269, 1709464259261597184, FRONT, 1, True, [713.63058245 -53.13971184 577.24227135], 11
13:10:59.269, 1709464259261597184, FRONT, 2, True, [678.39904918 212.13104556 690.78091153], 11
